sample_idx,accuracy_correct,match_type,confidence,predicted_answer,ground_truth_answer,match_f1,precision,recall,num_predicted_steps,num_reference_steps,num_matched_predictions,num_matched_references,avg_similarity,max_similarity,threshold_used
3803,False,placeholder,0.0,insufficient information,5,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3804,False,placeholder,0.0,insufficient information,55,0.0,0.0,0.0,0,25,0,0,0.0,0.0,0.35
3805,False,placeholder,0.0,insufficient information,how steady a parachute with a 1 m vent was at 200 km per hour,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3806,False,placeholder,0.0,insufficient information,New Hampshire,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3807,False,placeholder,0.0,insufficient information,mushroom,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
3808,False,placeholder,0.0,insufficient information,4:0,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3809,False,placeholder,0.0,insufficient information,opaque,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3810,False,placeholder,0.0,insufficient information,The magnitude of the magnetic force is smaller in Pair 2.,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3811,False,placeholder,0.0,insufficient information,Cheyenne,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3812,False,placeholder,0.0,insufficient information,false,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3813,False,placeholder,0.0,insufficient information,copepod,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3814,False,placeholder,0.0,insufficient information,The magnetic force is stronger in Pair 1.,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3815,False,placeholder,0.0,insufficient information,It has year-round rain. It also has soil that is poor in nutrients.,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3816,False,placeholder,0.0,insufficient information,Dover,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3817,False,placeholder,0.0,insufficient information,Maine,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3818,False,placeholder,0.0,insufficient information,Greta can trade her tomatoes for Allie's broccoli.,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3819,False,placeholder,0.0,insufficient information,Denver,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3820,False,placeholder,0.0,insufficient information,Asia,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3821,False,placeholder,0.0,insufficient information,Do cardinals visit feeders containing sunflower seeds more often than feeders containing flax seeds?,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
3822,False,placeholder,0.0,insufficient information,brick,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3823,False,placeholder,0.0,insufficient information,ostrich,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3824,False,placeholder,0.0,insufficient information,blue,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3825,False,placeholder,0.0,insufficient information,the number of days until a seed germinated,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3826,False,placeholder,0.0,insufficient information,Jackson,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3827,False,placeholder,0.0,insufficient information,stretchy,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3828,False,placeholder,0.0,insufficient information,yes,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3829,False,placeholder,0.0,insufficient information,4:0,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3830,False,placeholder,0.0,insufficient information,which design would have the greatest distance between the concert area and the road,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3831,False,placeholder,0.0,insufficient information,repel,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3832,False,placeholder,0.0,insufficient information,Hartford,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3833,False,placeholder,0.0,insufficient information,the Indian Ocean,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3834,False,placeholder,0.0,insufficient information,It has many different types of organisms.,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3835,False,placeholder,0.0,insufficient information,fragile,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
3836,False,placeholder,0.0,insufficient information,bromine,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3837,False,placeholder,0.0,insufficient information,Pelecanus rufescens,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3838,False,placeholder,0.0,insufficient information,Bismarck,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3839,False,placeholder,0.0,insufficient information,Do cardinals visit feeders containing sunflower seeds more often than feeders containing flax seeds?,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3840,False,placeholder,0.0,insufficient information,Boston,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3841,False,placeholder,0.0,insufficient information,short-tailed weasel,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3842,False,placeholder,0.0,insufficient information,Ardea herodias,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3843,False,placeholder,0.0,insufficient information,Saint Lucia,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
3844,False,placeholder,0.0,insufficient information,attract,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3845,False,placeholder,0.0,insufficient information,no,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.35
3846,False,placeholder,0.0,insufficient information,weather,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3847,False,placeholder,0.0,insufficient information,Nauru,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3848,False,placeholder,0.0,insufficient information,pathos (emotion),0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3849,False,placeholder,0.0,insufficient information,Surinam horned frog,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3850,False,placeholder,0.0,insufficient information,Does linen fabric turn darker than cotton fabric when soaked in a mixture of black dye and water?,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3851,False,placeholder,0.0,insufficient information,The magnetic force is stronger in Pair 2.,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3852,False,placeholder,0.0,insufficient information,Olympia,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3853,False,placeholder,0.0,insufficient information,neither; their concentrations are the same,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.35
3854,False,placeholder,0.0,insufficient information,Argema mittrei,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3855,False,placeholder,0.0,insufficient information,smooth,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3856,False,placeholder,0.0,insufficient information,Asia,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3857,False,placeholder,0.0,insufficient information,New Hampshire,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
3858,False,placeholder,0.0,insufficient information,The magnitude of the magnetic force is the same in both pairs.,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3859,False,placeholder,0.0,insufficient information,Eurasian spoonbill,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3860,False,placeholder,0.0,insufficient information,Sandstone forms from layers of sand.,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3861,False,placeholder,0.0,insufficient information,toward Coco,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3862,False,placeholder,0.0,insufficient information,Honolulu,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3863,False,placeholder,0.0,insufficient information,Olympia,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3864,False,placeholder,0.0,insufficient information,4/4,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3865,False,placeholder,0.0,insufficient information,Oklahoma City,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3866,False,placeholder,0.0,insufficient information,Do ping pong balls travel farther when launched from a 30° angle compared to a 45° angle?,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3867,False,placeholder,0.0,insufficient information,an elementary substance,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3868,False,placeholder,0.0,insufficient information,South Carolina,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3869,False,placeholder,0.0,insufficient information,Topeka,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3870,False,placeholder,0.0,insufficient information,Africa,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3871,False,placeholder,0.0,insufficient information,Does Linda's snowboard slide down a hill in less time when it has a layer of wax or when it does not have a layer of wax?,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
3872,False,placeholder,0.0,insufficient information,Carson City,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3873,False,placeholder,0.0,insufficient information,Maryland,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3874,False,placeholder,0.0,insufficient information,Santa Fe,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3875,False,placeholder,0.0,insufficient information,South America,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
3876,False,placeholder,0.0,insufficient information,repel,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3877,False,placeholder,0.0,insufficient information,three-toed sloth,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3878,False,placeholder,0.0,insufficient information,parasitic,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3879,False,placeholder,0.0,insufficient information,Sacramento,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.35
3880,False,placeholder,0.0,insufficient information,sticky,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3881,False,placeholder,0.0,insufficient information,bat star,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3882,False,placeholder,0.0,insufficient information,rock,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
3883,False,placeholder,0.0,insufficient information,a compound,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3884,False,placeholder,0.0,insufficient information,Providence,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3885,False,placeholder,0.0,insufficient information,Gavia immer,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3886,False,placeholder,0.0,insufficient information,Oregon,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3887,False,placeholder,0.0,insufficient information,yellow,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
3888,False,placeholder,0.0,insufficient information,It has many evergreen trees.,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3889,False,placeholder,0.0,insufficient information,mushroom,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3890,False,placeholder,0.0,insufficient information,repel,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3891,False,placeholder,0.0,insufficient information,New York,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3892,False,placeholder,0.0,insufficient information,barn swallow,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3893,False,placeholder,0.0,insufficient information,sample A,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
3894,False,placeholder,0.0,insufficient information,Hartford,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3895,False,placeholder,0.0,insufficient information,Columbus,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3896,False,placeholder,0.0,insufficient information,rock,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3897,False,placeholder,0.0,insufficient information,Some of the grass on the ground is burning.,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3898,False,placeholder,0.0,insufficient information,Austen can trade his tomatoes for Naomi's broccoli.,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3899,False,placeholder,0.0,insufficient information,attract,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3900,False,placeholder,0.0,insufficient information,mushroom,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3901,False,placeholder,0.0,insufficient information,Solution B,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
3902,False,placeholder,0.0,insufficient information,Do steel nails take fewer days to rust in water compared to vinegar?,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
3903,False,placeholder,0.0,insufficient information,weather,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3904,False,placeholder,0.0,insufficient information,Haiti,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3905,False,placeholder,0.0,insufficient information,sample B,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3906,False,placeholder,0.0,insufficient information,neither; their concentrations are the same,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3907,False,placeholder,0.0,insufficient information,Pennsylvania,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3908,False,placeholder,0.0,insufficient information,Honolulu,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3909,False,placeholder,0.0,insufficient information,It eats another living thing.,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3910,False,placeholder,0.0,insufficient information,Frankfort,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3911,False,placeholder,0.0,insufficient information,yes,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.35
3912,False,placeholder,0.0,insufficient information,brown tree frog,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3913,False,placeholder,0.0,insufficient information,an elementary substance,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3914,False,placeholder,0.0,insufficient information,how long it would take the sample fabric to dry after it absorbed one drop of water,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3915,False,placeholder,0.0,insufficient information,sample B,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3916,False,placeholder,0.0,insufficient information,Boston,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3917,False,placeholder,0.0,insufficient information,Crocodylus moreletii,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3918,False,placeholder,0.0,insufficient information,glass,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3919,False,placeholder,0.0,insufficient information,attract,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3920,False,placeholder,0.0,insufficient information,Topeka,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3921,False,placeholder,0.0,insufficient information,opaque,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
3922,False,placeholder,0.0,insufficient information,Turner can trade his tomatoes for Mona's broccoli.,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3923,False,placeholder,0.0,insufficient information,transparent,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3924,False,placeholder,0.0,insufficient information,Australia,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3925,False,placeholder,0.0,insufficient information,sample B,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3926,False,placeholder,0.0,insufficient information,climate,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
3927,False,placeholder,0.0,insufficient information,styrofoam,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3928,False,placeholder,0.0,insufficient information,Tallahassee,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3929,False,placeholder,0.0,insufficient information,Does linen fabric turn darker than cotton fabric when soaked in a mixture of black dye and water?,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3930,False,placeholder,0.0,insufficient information,Tuvalu,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3931,False,placeholder,0.0,insufficient information,shiny,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3932,False,placeholder,0.0,insufficient information,Maryland,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3933,False,placeholder,0.0,insufficient information,Louisiana,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3934,False,placeholder,0.0,insufficient information,Cuba,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3935,False,placeholder,0.0,insufficient information,July and August,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3936,False,placeholder,0.0,insufficient information,Rhode Island,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3937,False,placeholder,0.0,insufficient information,tiger,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3938,False,placeholder,0.0,insufficient information,a liquid,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3939,False,placeholder,0.0,insufficient information,Annapolis,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3940,False,placeholder,0.0,insufficient information,Palau,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3941,False,placeholder,0.0,insufficient information,Salt Lake City,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3942,False,placeholder,0.0,insufficient information,Trenton,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.35
3943,False,placeholder,0.0,insufficient information,water mold,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3944,False,placeholder,0.0,insufficient information,Castor fiber,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3945,False,placeholder,0.0,insufficient information,Arctic hare,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3946,False,placeholder,0.0,insufficient information,the Atlantic Ocean,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
3947,False,placeholder,0.0,insufficient information,commensal,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3948,False,placeholder,0.0,insufficient information,yellow,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.35
3949,False,placeholder,0.0,insufficient information,Delaware,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3950,False,placeholder,0.0,insufficient information,Carcharodon carcharias,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3951,False,placeholder,0.0,insufficient information,May,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3952,False,placeholder,0.0,insufficient information,repel,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3953,False,placeholder,0.0,insufficient information,the Southern Ocean,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3954,False,placeholder,0.0,insufficient information,Denver,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3955,False,placeholder,0.0,insufficient information,New Zealand,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.35
3956,False,placeholder,0.0,insufficient information,Missouri,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3957,False,placeholder,0.0,insufficient information,Atlanta,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3958,False,placeholder,0.0,insufficient information,phytoplankton,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3959,False,placeholder,0.0,insufficient information,Do more tomato seedlings grow when they are planted in soil with fertilizer compared to soil without fertilizer?,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
3960,False,placeholder,0.0,insufficient information,Sacramento,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3961,False,placeholder,0.0,insufficient information,South America,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3962,False,placeholder,0.0,insufficient information,Do steel nails take fewer days to rust in water compared to vinegar?,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3963,False,placeholder,0.0,insufficient information,false,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3964,False,placeholder,0.0,insufficient information,Denver,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3965,False,placeholder,0.0,insufficient information,The magnitude of the magnetic force is greater in Pair 1.,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3966,False,placeholder,0.0,insufficient information,4:0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3967,False,placeholder,0.0,insufficient information,great white shark,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3968,False,placeholder,0.0,insufficient information,Clara can trade her tomatoes for Harry's broccoli.,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3969,False,placeholder,0.0,insufficient information,sour,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3970,False,placeholder,0.0,insufficient information,New York,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3971,False,placeholder,0.0,insufficient information,Virginia,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3972,False,placeholder,0.0,insufficient information,if adding the blade guards made the drone fly poorly,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
3973,False,placeholder,0.0,insufficient information,The magnitude of the magnetic force is greater in Pair 2.,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3974,False,placeholder,0.0,insufficient information,The magnetic force is stronger in Pair 1.,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3975,False,placeholder,0.0,insufficient information,black bear,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
3976,False,placeholder,0.0,insufficient information,opaque,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
3977,False,placeholder,0.0,insufficient information,The magnitude of the magnetic force is smaller in Pair 2.,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3978,False,placeholder,0.0,insufficient information,Reid can trade his tomatoes for Daniel's broccoli.,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
3979,False,placeholder,0.0,insufficient information,fragile,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.35
3980,False,placeholder,0.0,insufficient information,Do circuits that include iron produce dimmer light than circuits that include copper?,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
3981,False,placeholder,0.0,insufficient information,sour,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.35
3982,False,placeholder,0.0,insufficient information,Does Wanda's snowboard slide down a hill in less time when it has a layer of wax or when it does not have a layer of wax?,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3983,False,placeholder,0.0,insufficient information,toward the sled dog team,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3984,False,placeholder,0.0,insufficient information,Indiana,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.35
3985,False,placeholder,0.0,insufficient information,Judaism,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3986,False,placeholder,0.0,insufficient information,South America,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3987,False,placeholder,0.0,insufficient information,African gray parrot,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
3988,False,placeholder,0.0,insufficient information,Solution B,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3989,False,placeholder,0.0,insufficient information,Maryland,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3990,False,placeholder,0.0,insufficient information,Trenton,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3991,False,placeholder,0.0,insufficient information,Santa Fe,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3992,False,placeholder,0.0,insufficient information,"a long, thin body",0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3993,False,placeholder,0.0,insufficient information,yes,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3994,False,placeholder,0.0,insufficient information,Castor fiber,0.0,0.0,0.0,0,17,0,0,0.0,0.0,0.35
3995,False,placeholder,0.0,insufficient information,Bubo scandiacus,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3996,False,placeholder,0.0,insufficient information,transparent,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
3997,False,placeholder,0.0,insufficient information,ethos (character),0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
3998,False,placeholder,0.0,insufficient information,Rhode Island,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3999,False,placeholder,0.0,insufficient information,gray wolf,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
4000,False,placeholder,0.0,insufficient information,New York,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
4001,False,placeholder,0.0,insufficient information,repel,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
4002,False,placeholder,0.0,insufficient information,repel,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
4003,False,placeholder,0.0,insufficient information,scarlet macaw,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
4004,False,placeholder,0.0,insufficient information,if adding the blade guards made the drone fly poorly,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
4005,False,placeholder,0.0,insufficient information,ozone,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
4006,False,placeholder,0.0,insufficient information,The strength of the magnetic force is the same in both pairs.,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
4007,False,placeholder,0.0,insufficient information,The magnetic force is weaker in Pair 1.,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
4008,False,placeholder,0.0,insufficient information,if a new batch of concrete was firm enough to use,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
4009,False,placeholder,0.0,insufficient information,Both my state and national government officials have power over important issues.,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
4010,False,placeholder,0.0,insufficient information,Are eggs more likely to float in fresh water or salty water?,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
4011,False,placeholder,0.0,insufficient information,repel,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.35
4012,False,placeholder,0.0,insufficient information,Jamaica,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
4013,False,placeholder,0.0,insufficient information,New Hampshire,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
4014,False,placeholder,0.0,insufficient information,the surroundings . . . each vial,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
4015,False,placeholder,0.0,insufficient information,Harrisburg,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
4016,False,placeholder,0.0,insufficient information,repel,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
4017,False,placeholder,0.0,insufficient information,Arianna can trade her tomatoes for Clarence's broccoli.,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
4018,False,placeholder,0.0,insufficient information,a liquid,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
4019,False,placeholder,0.0,insufficient information,Albany,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.35
4020,False,placeholder,0.0,insufficient information,no,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.35
4021,False,placeholder,0.0,insufficient information,false,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
4022,False,placeholder,0.0,insufficient information,opalescent nudibranch,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
4023,False,placeholder,0.0,insufficient information,"November, December, and January",0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
4024,False,placeholder,0.0,insufficient information,rock,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
4025,False,placeholder,0.0,insufficient information,Columbus,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.35
4026,False,placeholder,0.0,insufficient information,painted stork,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
4027,False,placeholder,0.0,insufficient information,2/4,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
4028,False,placeholder,0.0,insufficient information,Kansas,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
4029,False,placeholder,0.0,insufficient information,attract,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.35
4030,False,placeholder,0.0,insufficient information,Saint Vincent and the Grenadines,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
4031,False,placeholder,0.0,insufficient information,whether the new turbine could produce 10% more electricity,0.0,0.0,0.0,0,13,0,0,0.0,0.0,0.35
