sample_idx,accuracy_correct,match_type,confidence,predicted_answer,ground_truth_answer,match_f1,precision,recall,num_predicted_steps,num_reference_steps,num_matched_predictions,num_matched_references,avg_similarity,max_similarity,threshold_used
3529,False,exact,0.3,"B) 75{,}000",D,0.5263157894736842,1.0,0.35714285714285715,5,14,5,5,1.0,1.0000003576278687,0.35
3530,False,numeric_mismatch,0.0,8,5,0.3846153846153846,1.0,0.23809523809523808,5,21,5,5,1.0,1.000000238418579,0.35
3531,False,numeric_mismatch,0.0,84,240,0.4,1.0,0.25,6,24,6,6,1.0,1.000000238418579,0.35
3532,False,numeric_mismatch,0.0,1,28,0.19354838709677416,1.0,0.10714285714285714,3,28,3,3,1.0,1.0000001192092896,0.35
3533,False,exact,1.0,75,E,0.5714285714285715,1.0,0.4,8,20,8,8,1.0,1.000000238418579,0.35
3534,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,21,0,0,0.0,0.0,0.35
3535,False,numeric_mismatch,0.0,1660,651,0.4799999999999999,1.0,0.3157894736842105,6,19,6,6,1.0,1.000000238418579,0.35
3536,False,numeric_mismatch,0.0,1,10,0.5555555555555556,1.0,0.38461538461538464,5,13,5,5,1.0,1.0000003576278687,0.35
3537,False,exact,0.3,B) B,E,0.4,1.0,0.25,4,16,4,4,1.0,1.0000001192092896,0.35
3538,False,placeholder,0.0,insufficient information,E,0.0,0.0,0.0,0,18,0,0,0.0,0.0,0.35
3539,True,exact,0.7,B) $rac{1}{8}$,B,0.2608695652173913,1.0,0.15,3,20,3,3,0.9999998807907104,1.0000001192092896,0.35
3540,True,numeric_exact,1.0,3 ounces,3,0.375,1.0,0.23076923076923078,3,13,3,3,1.0,1.000000238418579,0.35
3541,False,numeric_mismatch,0.0,3,4,0.2758620689655173,1.0,0.16,4,25,4,4,1.0,1.000000238418579,0.35
3542,False,numeric_mismatch,0.0,3,8,0.2424242424242424,1.0,0.13793103448275862,4,29,4,4,1.0,1.000000238418579,0.35
3543,False,numeric_mismatch,0.0,6,9,0.47058823529411764,1.0,0.3076923076923077,8,26,8,8,1.0,1.0000003576278687,0.35
3544,False,numeric_mismatch,0.0,0,84,0.2727272727272727,1.0,0.15789473684210525,3,19,3,3,1.0,1.0000001192092896,0.35
3545,False,numeric_mismatch,0.0,1568,192,0.5625,1.0,0.391304347826087,9,23,9,9,1.0,1.000000238418579,0.35
3546,False,exact,0.3,D) D,E,0.4,1.0,0.25,4,16,4,4,1.0,1.000000238418579,0.35
3547,False,numeric_mismatch,0.0,1,3,0.5185185185185185,1.0,0.35,7,20,7,7,1.0,1.000000238418579,0.35
3548,False,numeric_mismatch,0.0,3202,9,0.3636363636363636,1.0,0.2222222222222222,4,18,4,4,1.0,1.000000238418579,0.35
3549,False,numeric_mismatch,0.0,4,1,0.25806451612903225,1.0,0.14814814814814814,4,27,4,4,1.0,1.000000238418579,0.35
3550,True,numeric_exact,1.0,8,8,0.5925925925925926,1.0,0.42105263157894735,8,19,8,8,1.0,1.000000238418579,0.35
3551,True,exact,0.7,B) $rac{11}{36}$,B,0.5,1.0,0.3333333333333333,7,21,7,7,1.0,1.000000238418579,0.35
3552,False,numeric_mismatch,0.0,10,48,0.6399999999999999,1.0,0.47058823529411764,8,17,8,8,1.0,1.000000238418579,0.35
3553,True,exact,0.7,"C) 133~	ext{Ps}, 134~	ext{Qs}, 133~	ext{Rs}",C,0.3846153846153846,1.0,0.23809523809523808,5,21,5,5,1.0,1.000000238418579,0.35
3554,False,numeric_mismatch,0.0,5,1,0.6666666666666666,1.0,0.5,8,16,8,8,1.0,1.000000238418579,0.35
3555,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,18,0,0,0.0,0.0,0.35
3556,True,exact,0.7,B) $rac{1}{256}$,C,0.4799999999999999,1.0,0.3157894736842105,6,19,6,6,1.0,1.0000003576278687,0.35
3557,False,numeric_mismatch,0.0,8 units,14.6,0.5384615384615384,1.0,0.3684210526315789,7,19,7,7,1.0,1.0000003576278687,0.35
3558,False,exact,0.3,π,$4 \pi$,0.5263157894736842,1.0,0.35714285714285715,5,14,5,5,1.0,1.000000238418579,0.35
3559,False,numeric_mismatch,0.0,2,$5 \sqrt{3}$,0.5333333333333333,1.0,0.36363636363636365,8,22,8,8,1.0,1.000000238418579,0.35
3560,False,numeric_mismatch,0.0,1,$\frac{\sqrt{6}}{6}$,0.4,1.0,0.25,5,20,5,5,1.0,1.000000238418579,0.35
3561,True,numeric_exact,1.0,1,$\frac{1}{3}$,0.25,1.0,0.14285714285714285,4,28,4,4,1.0,1.0000001192092896,0.35
3562,False,numeric_mismatch,0.0,3,5,0.2222222222222222,1.0,0.125,2,16,2,2,1.0000001192092896,1.000000238418579,0.35
3563,False,numeric_mismatch,0.0,10π + 5√2,156,0.23076923076923078,1.0,0.13043478260869565,3,23,3,3,1.0,1.0000001192092896,0.35
3564,False,numeric_mismatch,0.0,100,3031,0.3076923076923077,1.0,0.18181818181818182,4,22,4,4,1.0,1.000000238418579,0.35
3565,False,exact,1.0,π,10,0.6896551724137931,1.0,0.5263157894736842,10,19,10,10,1.0,1.000000238418579,0.35
3566,False,numeric_mismatch,0.0,3/8,19,0.4799999999999999,1.0,0.3157894736842105,6,19,6,6,1.0,1.000000238418579,0.35
3567,False,numeric_mismatch,0.0,18,14,0.5714285714285715,1.0,0.4,8,20,8,8,1.0,1.000000238418579,0.35
3568,False,numeric_mismatch,0.0,20 degrees,$\frac{90}{23}^{\circ}$,0.5217391304347826,1.0,0.35294117647058826,6,17,6,6,1.0,1.000000238418579,0.35
3569,False,numeric_mismatch,0.0,6,$\sqrt{41}$,0.4,0.25,1.0,4,1,1,1,1.0,1.0000001192092896,0.35
3570,False,numeric_mismatch,0.0,59°,71,0.6086956521739131,1.0,0.4375,7,16,7,7,1.0,1.000000238418579,0.35
3571,False,placeholder,0.0,insufficient information,$6 \sqrt{3}+4 \pi$,0.0,0.0,0.0,0,19,0,0,0.0,0.0,0.35
3572,False,numeric_mismatch,0.0,16,6,0.4210526315789474,1.0,0.26666666666666666,4,15,4,4,1.0,1.000000238418579,0.35
3573,False,numeric_mismatch,0.0,25,180,0.24000000000000002,1.0,0.13636363636363635,3,22,3,3,1.0,1.0000003576278687,0.35
3574,False,numeric_mismatch,0.0,4,9,0.4,1.0,0.25,5,20,5,5,1.0,1.000000238418579,0.35
3575,False,numeric_mismatch,0.0,sqrt(3),$6+4\sqrt{3}$,0.45454545454545453,1.0,0.29411764705882354,5,17,5,5,1.0,1.000000238418579,0.35
3576,False,numeric_mismatch,0.0,100,2550,0.3870967741935484,1.0,0.24,6,25,6,6,1.0,1.000000238418579,0.35
3577,False,placeholder,0.0,insufficient information,$2\sqrt{2}$,0.0,0.0,0.0,0,22,0,0,0.0,0.0,0.35
3578,False,numeric_mismatch,0.0,5,$3\sqrt{2}$,0.2857142857142857,1.0,0.16666666666666666,3,18,3,3,1.0000001192092896,1.0000003576278687,0.35
3579,False,numeric_mismatch,0.0,10,$\frac{3 \sqrt{6}}{2}$,0.5333333333333333,1.0,0.36363636363636365,4,11,4,4,1.0,1.000000238418579,0.35
3580,False,placeholder,0.0,insufficient information,72,0.0,0.0,0.0,0,18,0,0,0.0,0.0,0.35
3581,False,numeric_mismatch,0.0,3,4,0.3,1.0,0.17647058823529413,3,17,3,3,1.0,1.000000238418579,0.35
3582,True,numeric_exact,1.0,5,5,0.33333333333333337,1.0,0.2,4,20,4,4,1.0,1.000000238418579,0.35
3583,False,numeric_mismatch,0.0,2,756,0.6666666666666666,1.0,0.5,10,20,10,10,1.0,1.0000001192092896,0.35
3584,False,placeholder,0.0,insufficient information,65,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.35
3585,False,numeric_mismatch,0.0,24,20,0.5161290322580645,1.0,0.34782608695652173,8,23,8,8,1.0,1.000000238418579,0.35
3586,False,numeric_mismatch,0.0,1,$\frac{3^{1008}-1}{3^{1009}}$,0.15384615384615385,1.0,0.08333333333333333,2,24,2,2,1.0,1.000000238418579,0.35
3587,False,numeric_mismatch,0.0,130°,170,0.3157894736842105,1.0,0.1875,3,16,3,3,1.0,1.000000238418579,0.35
3588,False,numeric_mismatch,0.0,2,336,0.45454545454545453,1.0,0.29411764705882354,5,17,5,5,1.0,1.000000238418579,0.35
3589,False,numeric_mismatch,0.0,1,$\frac{7^3}{2^{12} 13^2}$,0.5,1.0,0.3333333333333333,7,21,7,7,1.0,1.000000238418579,0.35
3590,False,numeric_mismatch,0.0,0,$4-2 \sqrt{3}$,0.5517241379310345,1.0,0.38095238095238093,8,21,8,8,1.0,1.000000238418579,0.35
3591,True,numeric_exact,1.0,1,$\frac{1}{60}$,0.625,1.0,0.45454545454545453,5,11,5,5,1.0,1.000000238418579,0.35
3592,False,numeric_mismatch,0.0,1,$\boxed{\frac{16}{7}}$,0.5384615384615384,1.0,0.3684210526315789,7,19,7,7,1.0,1.000000238418579,0.35
3593,False,numeric_mismatch,0.0,126,1290,0.34782608695652173,1.0,0.21052631578947367,4,19,4,4,1.0,1.000000238418579,0.35
3594,False,numeric_mismatch,0.0,1/4,rac{36}{13},0.6666666666666666,1.0,0.5,9,18,9,9,1.0,1.000000238418579,0.35
3595,True,numeric_exact,1.0,7,7,0.4166666666666667,1.0,0.2631578947368421,5,19,5,5,1.0,1.000000238418579,0.35
3596,False,placeholder,0.0,insufficient information,12,0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
3597,False,numeric_mismatch,0.0,1,$\boxed{\frac{121}{180}}$,0.41379310344827586,1.0,0.2608695652173913,6,23,6,6,1.0,1.000000238418579,0.35
3598,True,numeric_rounded,0.9,26,24.2,0.24000000000000002,1.0,0.13636363636363635,3,22,3,3,1.0,1.0000001192092896,0.35
3599,False,numeric_mismatch,0.0,1,90,0.43750000000000006,1.0,0.28,7,25,7,7,1.0,1.000000238418579,0.35
3600,False,numeric_mismatch,0.0,5,6,0.3448275862068966,1.0,0.20833333333333334,5,24,5,5,1.0,1.000000238418579,0.35
3601,False,numeric_mismatch,0.0,11,5,0.56,1.0,0.3888888888888889,7,18,7,7,1.0,1.000000238418579,0.35
3602,False,placeholder,0.0,insufficient information,4,0.0,0.0,0.0,0,23,0,0,0.0,0.0,0.35
3603,False,numeric_mismatch,0.0,1/2,$\frac{8}{25}$,0.3636363636363636,1.0,0.2222222222222222,4,18,4,4,1.0,1.000000238418579,0.35
3604,False,placeholder,0.0,insufficient information,2499,0.0,0.0,0.0,0,25,0,0,0.0,0.0,0.35
3605,False,numeric_mismatch,0.0,10,39,0.5,1.0,0.3333333333333333,8,24,8,8,1.0,1.0000001192092896,0.35
3606,False,placeholder,0.0,insufficient information,10,0.0,0.0,0.0,0,18,0,0,0.0,0.0,0.35
3607,False,numeric_mismatch,0.0,10,100,0.7567567567567568,1.0,0.6086956521739131,14,23,14,14,1.0,1.000000238418579,0.35
3608,False,numeric_mismatch,0.0,√3/4,$\frac{1}{2}+\frac{\sqrt{3}}{3}$,0.5,1.0,0.3333333333333333,6,18,6,6,1.0,1.000000238418579,0.35
3609,False,numeric_mismatch,0.0,12,8,0.6666666666666666,1.0,0.5,5,10,5,5,1.0,1.000000238418579,0.35
3610,False,numeric_mismatch,0.0,4,7/3,0.6666666666666666,1.0,0.5,8,16,8,8,1.0,1.0000001192092896,0.35
3611,False,numeric_mismatch,0.0,13,\frac{25}{7},0.4166666666666667,1.0,0.2631578947368421,5,19,5,5,1.0,1.000000238418579,0.35
3612,False,numeric_mismatch,0.0,4,54,0.7058823529411764,1.0,0.5454545454545454,6,11,6,6,1.0,1.000000238418579,0.35
3613,True,numeric_exact,1.0,1,1+\sqrt{3},0.19999999999999998,1.0,0.1111111111111111,3,27,3,3,1.0,1.0000001192092896,0.35
3614,False,numeric_mismatch,0.0,1,\frac{\sqrt{130}}{13},0.5185185185185185,1.0,0.35,7,20,7,7,1.0,1.000000238418579,0.35
3615,False,numeric_mismatch,0.0,2,1144,0.3846153846153846,1.0,0.23809523809523808,5,21,5,5,1.0,1.000000238418579,0.35
3616,False,numeric_mismatch,0.0,13,79,0.2608695652173913,1.0,0.15,3,20,3,3,1.0000001192092896,1.0000003576278687,0.35
3617,False,numeric_mismatch,0.0,6,84,0.6399999999999999,1.0,0.47058823529411764,8,17,8,8,1.0,1.000000238418579,0.35
3618,False,numeric_mismatch,0.0,2,9,0.3076923076923077,1.0,0.18181818181818182,4,22,4,4,1.0,1.000000238418579,0.35
3619,False,numeric_mismatch,0.0,65,525/2,0.2926829268292683,1.0,0.17142857142857143,6,35,6,6,1.0,1.000000238418579,0.35
3620,False,numeric_mismatch,0.0,4,28,0.2857142857142857,1.0,0.16666666666666666,4,24,4,4,1.0,1.000000238418579,0.35
3621,False,numeric_mismatch,0.0,4,100,0.6153846153846153,1.0,0.4444444444444444,4,9,4,4,1.0,1.0000001192092896,0.35
3622,False,placeholder,0.0,insufficient information,4,0.0,0.0,0.0,0,17,0,0,0.0,0.0,0.35
3623,False,numeric_mismatch,0.0,6,60,0.4,0.25,1.0,4,1,1,1,1.0,1.0,0.35
3624,False,numeric_mismatch,0.0,100,200,0.7272727272727273,1.0,0.5714285714285714,8,14,8,8,1.0,1.000000238418579,0.35
3625,False,numeric_mismatch,0.0,13√3,59,0.7368421052631579,1.0,0.5833333333333334,7,12,7,7,1.0,1.0000001192092896,0.35
3626,False,numeric_mismatch,0.0,32,15,0.4,1.0,0.25,4,16,4,4,1.0,1.0000001192092896,0.35
3627,False,placeholder,0.0,insufficient information,14,0.0,0.0,0.0,0,20,0,0,0.0,0.0,0.35
3628,False,placeholder,0.0,insufficient information,$\frac{5 \sqrt{3}}{6}$,0.0,0.0,0.0,0,19,0,0,0.0,0.0,0.35
3629,True,numeric_exact,1.0,5,$5+\sqrt{19}$,0.4,1.0,0.25,3,12,3,3,1.000000238418579,1.000000238418579,0.35
3630,False,placeholder,0.0,insufficient information,$\pi-\tan ^{-1}\left(\frac{1}{d}\right)$,0.0,0.0,0.0,0,11,0,0,0.0,0.0,0.35
3631,False,numeric_mismatch,0.0,32,$16 \sqrt{3}$,0.631578947368421,1.0,0.46153846153846156,6,13,6,6,1.0,1.000000238418579,0.35
3632,False,numeric_mismatch,0.0,30,14,0.8148148148148148,1.0,0.6875,11,16,11,11,1.0,1.0000001192092896,0.35
3633,False,numeric_mismatch,0.0,3,372,0.38095238095238093,1.0,0.23529411764705882,4,17,4,4,1.0,1.000000238418579,0.35
3634,True,numeric_exact,1.0,2,$2(\sqrt{2}-1)$,0.45454545454545453,1.0,0.29411764705882354,5,17,5,5,1.0,1.000000238418579,0.35
3635,False,numeric_mismatch,0.0,1/9,$\frac{2}{21}$,0.33333333333333337,1.0,0.2,3,15,3,3,1.0000001192092896,1.000000238418579,0.35
3636,False,placeholder,0.0,insufficient information,323,0.0,0.0,0.0,0,20,0,0,0.0,0.0,0.35
3637,False,numeric_mismatch,0.0,18,$\pi-2$,0.19354838709677416,1.0,0.10714285714285714,3,28,3,3,1.0,1.000000238418579,0.35
3638,False,numeric_mismatch,0.0,4,297,0.32,1.0,0.19047619047619047,4,21,4,4,1.0,1.000000238418579,0.35
3639,False,numeric_mismatch,0.0,10,$\boxed{\frac{144}{49}}$,0.5555555555555556,1.0,0.38461538461538464,5,13,5,5,1.0,1.000000238418579,0.35
3640,False,numeric_mismatch,0.0,15,55/2,0.3,1.0,0.17647058823529413,3,17,3,3,1.0000001192092896,1.0000003576278687,0.35
3641,False,numeric_mismatch,0.0,1,$\boxed{\frac{3}{4}}$,0.32,1.0,0.19047619047619047,4,21,4,4,1.0,1.000000238418579,0.35
3642,False,numeric_mismatch,0.0,3,81,0.34782608695652173,1.0,0.21052631578947367,4,19,4,4,1.0,1.000000238418579,0.35
3643,False,numeric_mismatch,0.0,7,61,0.15,1.0,0.08108108108108109,3,37,3,3,1.0,1.000000238418579,0.35
3644,False,numeric_mismatch,0.0,1,167,0.5454545454545454,1.0,0.375,6,16,6,6,1.0,1.000000238418579,0.35
3645,False,numeric_mismatch,0.0,8,18,0.4,1.0,0.25,4,16,4,4,1.0,1.000000238418579,0.35
3646,False,numeric_mismatch,0.0,4 units,2.5,0.4166666666666667,1.0,0.2631578947368421,5,19,5,5,1.0,1.000000238418579,0.35
3647,False,numeric_mismatch,0.0,24,30,0.9285714285714286,1.0,0.8666666666666667,13,15,13,13,1.0,1.000000238418579,0.35
3648,False,numeric_mismatch,0.0,108,36,0.6896551724137931,1.0,0.5263157894736842,10,19,10,10,1.0,1.000000238418579,0.35
3649,False,numeric_mismatch,0.0,2 : 5,\frac{4}{25},0.8,1.0,0.6666666666666666,8,12,8,8,1.0,1.000000238418579,0.35
3650,False,numeric_mismatch,0.0,8.94,4.14,0.4,1.0,0.25,5,20,5,5,1.0,1.000000238418579,0.35
3651,False,numeric_mismatch,0.0,6,8,0.4347826086956522,1.0,0.2777777777777778,5,18,5,5,1.0,1.000000238418579,0.35
3652,False,numeric_mismatch,0.0,100°,40,0.35294117647058826,1.0,0.21428571428571427,3,14,3,3,1.0,1.000000238418579,0.35
3653,False,numeric_mismatch,0.0,5,10,0.2758620689655173,1.0,0.16,4,25,4,4,1.0,1.000000238418579,0.35
3654,True,numeric_exact,1.0,5,5\sqrt{5},0.2758620689655173,1.0,0.16,4,25,4,4,1.0,1.000000238418579,0.35
3655,False,numeric_mismatch,0.0,5,\frac{9}{5},0.4444444444444445,1.0,0.2857142857142857,6,21,6,6,1.0,1.000000238418579,0.35
3656,False,numeric_mismatch,0.0,64,50,0.4615384615384615,1.0,0.3,3,10,3,3,1.0000001192092896,1.000000238418579,0.35
3657,False,numeric_mismatch,0.0,18,22,0.34782608695652173,1.0,0.21052631578947367,4,19,4,4,1.0,1.000000238418579,0.35
3658,False,placeholder,0.0,insufficient information,\frac{4}{5},0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3659,False,numeric_mismatch,0.0,40°,70,0.7692307692307693,1.0,0.625,10,16,10,10,1.0,1.000000238418579,0.35
3660,False,numeric_mismatch,0.0,1 + sqrt(3) + 2,6,0.4615384615384615,1.0,0.3,6,20,6,6,1.0,1.000000238418579,0.35
3661,False,placeholder,0.0,insufficient information,162,0.0,0.0,0.0,0,22,0,0,0.0,0.0,0.35
3662,False,placeholder,0.0,insufficient information,120,0.0,0.0,0.0,0,23,0,0,0.0,0.0,0.35
3663,False,numeric_mismatch,0.0,168,144,0.2727272727272727,1.0,0.15789473684210525,3,19,3,3,1.0000001192092896,1.000000238418579,0.35
3664,True,numeric_exact,1.0,8,8,0.4,1.0,0.25,4,16,4,4,1.0,1.000000238418579,0.35
3665,False,numeric_mismatch,0.0,28,24+4\pi,0.9090909090909091,1.0,0.8333333333333334,10,12,10,10,1.0,1.000000238418579,0.35
3666,False,numeric_mismatch,0.0,10,0,0.25,1.0,0.14285714285714285,3,21,3,3,1.0,1.000000238418579,0.35
3667,False,numeric_mismatch,0.0,64\pi,25\pi,0.6666666666666666,1.0,0.5,5,10,5,5,1.0,1.000000238418579,0.35
3668,False,numeric_mismatch,0.0,10,\frac{99}{20},0.2608695652173913,1.0,0.15,3,20,3,3,1.0,1.000000238418579,0.35
3669,False,numeric_mismatch,0.0,60 degrees,30,0.375,1.0,0.23076923076923078,6,26,6,6,1.0,1.000000238418579,0.35
3670,False,numeric_mismatch,0.0,192,2040,0.3157894736842105,1.0,0.1875,3,16,3,3,1.0000001192092896,1.000000238418579,0.35
3671,False,numeric_mismatch,0.0,25.1,62.8,0.9565217391304348,1.0,0.9166666666666666,11,12,11,11,1.0,1.000000238418579,0.35
3672,False,numeric_mismatch,0.0,60,80,0.4,1.0,0.25,4,16,4,4,1.0,1.000000238418579,0.35
3673,True,numeric_exact,1.0,-2,-2,0.6666666666666666,1.0,0.5,7,14,7,7,1.0,1.000000238418579,0.35
3674,False,numeric_mismatch,0.0,25,\frac{40}{9},0.2727272727272727,1.0,0.15789473684210525,3,19,3,3,1.0,1.000000238418579,0.35
3675,False,numeric_mismatch,0.0,180,384,0.32,1.0,0.19047619047619047,4,21,4,4,1.0,1.000000238418579,0.35
3676,False,numeric_mismatch,0.0,21,14,0.47058823529411764,1.0,0.3076923076923077,4,13,4,4,1.0,1.000000238418579,0.35
3677,False,placeholder,0.0,insufficient information,6,0.0,0.0,0.0,0,17,0,0,0.0,0.0,0.35
3678,False,placeholder,0.0,insufficient information,22,0.0,0.0,0.0,0,17,0,0,0.0,0.0,0.35
3679,True,numeric_exact,1.0,24/25,-\frac{24}{25},0.5833333333333334,1.0,0.4117647058823529,7,17,7,7,1.0,1.000000238418579,0.35
3680,False,numeric_mismatch,0.0,8,6,0.23076923076923078,1.0,0.13043478260869565,3,23,3,3,1.0,1.0000001192092896,0.35
3681,False,numeric_mismatch,0.0,16,21,0.4,1.0,0.25,5,20,5,5,1.0,1.000000238418579,0.35
3682,False,placeholder,0.0,insufficient information,72,0.0,0.0,0.0,0,12,0,0,0.0,0.0,0.35
3683,False,numeric_mismatch,0.0,3/5,\frac{69}{125},0.56,1.0,0.3888888888888889,7,18,7,7,1.0,1.000000238418579,0.35
3684,False,numeric_mismatch,0.0,120,28,0.4444444444444445,1.0,0.2857142857142857,4,14,4,4,1.0,1.0000003576278687,0.35
3685,False,placeholder,0.0,insufficient information,4+\sqrt{2},0.0,0.0,0.0,0,18,0,0,0.0,0.0,0.35
3686,False,numeric_mismatch,0.0,108,144,0.5,1.0,0.3333333333333333,6,18,6,6,1.0,1.000000238418579,0.35
3687,False,placeholder,0.0,insufficient information,9,0.0,0.0,0.0,0,15,0,0,0.0,0.0,0.35
3688,True,numeric_exact,1.0,4,4\sqrt{2},0.4615384615384615,1.0,0.3,3,10,3,3,1.0000001192092896,1.0000003576278687,0.35
3689,False,numeric_mismatch,0.0,36,45^2,0.2857142857142857,1.0,0.16666666666666666,3,18,3,3,1.0000001192092896,1.000000238418579,0.35
3690,True,numeric_exact,1.0,1,\frac{1}{2},0.32,1.0,0.19047619047619047,4,21,4,4,1.0,1.000000238418579,0.35
3691,True,numeric_exact,1.0,10,10,0.6956521739130436,1.0,0.5333333333333333,8,15,8,8,1.0,1.000000238418579,0.35
3692,False,numeric_mismatch,0.0,32,24,0.625,1.0,0.45454545454545453,5,11,5,5,1.0,1.000000238418579,0.35
3693,False,numeric_mismatch,0.0,787.5π,525\pi,0.6666666666666666,1.0,0.5,9,18,9,9,1.0,1.000000238418579,0.35
3694,False,numeric_mismatch,0.0,180°,90,0.4347826086956522,1.0,0.2777777777777778,5,18,5,5,1.0,1.000000238418579,0.35
3695,False,numeric_mismatch,0.0,1 + √3,12,0.3636363636363636,1.0,0.2222222222222222,4,18,4,4,1.0,1.000000238418579,0.35
3696,False,numeric_mismatch,0.0,100°,75,0.2857142857142857,1.0,0.16666666666666666,3,18,3,3,1.0,1.000000238418579,0.35
3697,False,numeric_mismatch,0.0,108,18,0.3636363636363636,1.0,0.2222222222222222,4,18,4,4,1.0,1.000000238418579,0.35
3698,False,numeric_mismatch,0.0,30°,15,0.4615384615384615,1.0,0.3,3,10,3,3,1.0,1.000000238418579,0.35
3699,False,numeric_mismatch,0.0,18,9,0.5,1.0,0.3333333333333333,5,15,5,5,1.0,1.000000238418579,0.35
3700,False,numeric_mismatch,0.0,8,4,0.4444444444444445,1.0,0.2857142857142857,4,14,4,4,1.0,1.000000238418579,0.35
3701,False,placeholder,0.0,insufficient information,1:2,0.0,0.0,0.0,0,19,0,0,0.0,0.0,0.35
3702,True,numeric_rounded,0.85,108,126,0.631578947368421,1.0,0.46153846153846156,6,13,6,6,1.0,1.0000003576278687,0.35
3703,False,placeholder,0.0,insufficient information,10,0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
3704,True,numeric_exact,1.0,180°,180,0.5263157894736842,1.0,0.35714285714285715,5,14,5,5,1.0,1.000000238418579,0.35
3705,False,numeric_mismatch,0.0,1/6,\frac{3}{8},0.923076923076923,1.0,0.8571428571428571,12,14,12,12,1.0,1.0000003576278687,0.35
3706,False,numeric_mismatch,0.0,"9,000π",27000-4500\pi,0.761904761904762,1.0,0.6153846153846154,8,13,8,8,1.0,1.000000238418579,0.35
3707,False,numeric_mismatch,0.0,18π,8\pi,0.5217391304347826,1.0,0.35294117647058826,6,17,6,6,1.0,1.000000238418579,0.35
3708,True,numeric_exact,1.0,2,2\sqrt{3},0.3076923076923077,1.0,0.18181818181818182,4,22,4,4,1.0,1.000000238418579,0.35
3709,False,numeric_mismatch,0.0,4,68,0.2608695652173913,1.0,0.15,3,20,3,3,1.0000001192092896,1.0000003576278687,0.35
3710,False,placeholder,0.0,insufficient information,96\sqrt{3},0.0,0.0,0.0,0,16,0,0,0.0,0.0,0.35
3711,False,numeric_mismatch,0.0,48 degrees,69{degrees},0.6666666666666666,1.0,0.5,8,16,8,8,1.0,1.000000238418579,0.35
3712,False,numeric_mismatch,0.0,96,72+72\sqrt{2},0.45454545454545453,1.0,0.29411764705882354,5,17,5,5,1.0,1.000000238418579,0.35
3713,False,numeric_mismatch,0.0,96,224,0.3,1.0,0.17647058823529413,3,17,3,3,1.0000001192092896,1.0000003576278687,0.35
3714,False,numeric_mismatch,0.0,12,8,0.2758620689655173,1.0,0.16,4,25,4,4,1.0,1.000000238418579,0.35
3715,False,numeric_mismatch,0.0,67.5 degrees,45,0.4444444444444445,1.0,0.2857142857142857,4,14,4,4,1.0000001192092896,1.000000238418579,0.35
3716,False,numeric_mismatch,0.0,39 cm,52,0.38095238095238093,1.0,0.23529411764705882,4,17,4,4,1.0,1.0000001192092896,0.35
3717,False,numeric_mismatch,0.0,1/4,\frac{3}{16},0.3076923076923077,1.0,0.18181818181818182,4,22,4,4,1.0,1.000000238418579,0.35
3718,False,numeric_mismatch,0.0,4π,2\pi,0.4444444444444445,1.0,0.2857142857142857,4,14,4,4,1.0,1.000000238418579,0.35
3719,True,numeric_exact,1.0,"$(3,-4)$","(3,-4)",0.6153846153846153,1.0,0.4444444444444444,4,9,4,4,1.0,1.000000238418579,0.35
3720,False,numeric_mismatch,0.0,1/4,\frac{2}{5},0.7368421052631579,1.0,0.5833333333333334,7,12,7,7,1.0,1.000000238418579,0.35
3721,False,numeric_mismatch,0.0,x^2 + y^2 = 1,13,0.4,1.0,0.25,5,20,5,5,1.0,1.000000238418579,0.35
3722,False,numeric_mismatch,0.0,12,84,0.6666666666666666,1.0,0.5,7,14,7,7,1.0,1.000000238418579,0.35
3723,False,numeric_mismatch,0.0,3.7,1.4,0.4347826086956522,1.0,0.2777777777777778,5,18,5,5,1.0,1.000000238418579,0.35
3724,False,numeric_mismatch,0.0,22,40,0.5454545454545454,1.0,0.375,6,16,6,6,1.0,1.000000238418579,0.35
3725,False,numeric_mismatch,0.0,3,15,0.9285714285714286,1.0,0.8666666666666667,13,15,13,13,1.0,1.000000238418579,0.35
3726,False,numeric_mismatch,0.0,180,144,0.3157894736842105,1.0,0.1875,3,16,3,3,1.0,1.000000238418579,0.35
3727,False,placeholder,0.0,insufficient information,45,0.0,0.0,0.0,0,26,0,0,0.0,0.0,0.35
3728,False,numeric_mismatch,0.0,6,3,0.5,1.0,0.3333333333333333,4,12,4,4,1.0,1.0000001192092896,0.35
3729,False,numeric_mismatch,0.0,36\pi + 120,96\pi+120,0.6363636363636364,1.0,0.4666666666666667,7,15,7,7,1.0,1.000000238418579,0.35
3730,False,placeholder,0.0,insufficient information,6\sqrt{2},0.0,0.0,0.0,0,14,0,0,0.0,0.0,0.35
3731,False,numeric_mismatch,0.0,20%,72,0.9090909090909091,1.0,0.8333333333333334,10,12,10,10,1.0,1.000000238418579,0.35
3732,False,numeric_mismatch,0.0,5,\sqrt{34},0.45454545454545453,1.0,0.29411764705882354,5,17,5,5,1.0,1.000000238418579,0.35
